platz,nachname,vorname,partei,stimme,KRNr,VorlageNr,Titel,Geschaeftsart,AblaufschrittTyp,DokumentTitel,eDocumentFileName,eDocumentID,Version,Sitzungsdatum,url
9,Bärtschiger,Markus,SP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
168,Bender,André,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
11,Berner,Melanie,AL,--,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
128,Biber,Michael,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
20,Bischoff,Markus,AL,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
22,Bloch,Beat,CSP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
173,Bonato,Diego,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
124,Bossert,Sandra,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
129,Bourgeois,Marc,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
17,Brandenberger,Harry,SP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
159,Brunner,Hans-Peter,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
34,Brunner,Robert,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
101,Bürgin,Yvonne,CVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
155,Burtscher,Rochus,SVP,--,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
49,Büsser,Jeanette,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
13,Bütikofer,Kaspar,AL,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
115,Camenisch,Linda,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
44,Columberg,Leandra,SP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
83,Cometta-Müller,Katrin,GLP,--,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
4,Dalcher,Pierre,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
41,Daurù,Andreas,SP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
51,Dietschi,Urs,Grüne,--,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
29,Dünki,Michèle,SP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
70,Dürr,Renate,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
134,Egli,Hans,EDU,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
181,Erni,Jonas,SP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
147,Etter-Gick,Carola,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
100,Farner,Martin,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
110,Fehr Düsel,Nina,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
36,Fehr,Karin,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
148,Fehr,Raffaela,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
62,Feldmann,Stefan,SP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
111,Finsler,Hans,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
150,Fischer,Benjamin,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
65,Forrer,Thomas,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
130,Franzen,Barbara,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
158,Frey-Eigenmann,Beatrix,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
143,Furrer,Astrid,FDP,--,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
67,Galeuchet,David,Grüne,--,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
105,Gantner,Alex,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
26,Gehrig,Sonja,GLP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
160,Geistlich,Andreas,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
75,Gisler,Andrea,GLP,--,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
14,Göldi,Hanspeter,SP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
136,Grüter,Barbara,SVP,--,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
93,Günthard,Barbara,EVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
21,Guyer,Esther,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
161,Habegger,Beat,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
152,Habicher,Lorenz,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
69,Hans,Urs,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
55,Hasler,Andreas,GLP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
91,Häuptli,Daniel,GLP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
127,Hauser,Matthias,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
35,Häusler,Edith,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
52,Heierli,Daniel,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
72,Hodel,Daniel,GLP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
15,Hoesch,Felix,SP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
176,Hofer,Jacqueline,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
178,Hoffmann,Benedikt,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
86,Hollenstein,Claudia,GLP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
25,Honegger,Thomas,Grüne,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
123,Honegger,Walter,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
89,Huber,Stefanie,GLP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
156,Huber,Beat,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
165,Huber,Martin,FDP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
151,Hübscher,Martin,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
78,Hugentobler,Hanspeter,EVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
12,Huonker,Laura,AL,--,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
121,Isler,René,SVP,JA,5558,5558.0,Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,Vorlage,Zustimmung,AR5558b,AR5558b,db69075d61434e0293eb64162f5f721e-332,1,2020-02-10,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/db69075d61434e0293eb64162f5f721e-332/1/pdf
